"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20090417 18.0 L 221.1 0.1482348 0.8622286
20090418 0.0 L 221.1 0.1957303 0.8222339
20090418 6.0 L 221.1 0.2363175 0.78953
20090418 12.0 L 221.1 0.1806618 0.8347176
20090418 18.0 L 221.1 0.16366 0.8490307
20090419 0.0 L 221.1 0.18971 0.827199
20090419 6.0 L 221.1 0.2076851 0.8124628
20090419 12.0 L 221.1 0.1777393 0.8371606
20090419 18.0 L 221.1 0.1921503 0.8251829
20090420 0.0 L 221.1 0.3957175 0.6731968
20090420 6.0 L 221.1 0.4503604 0.6373984
20090420 12.0 L 221.1 0.8596237 0.4233213
20090420 18.0 L 221.1 0.3320255 0.717469
20090421 0.0 L 221.1 0.6854486 0.5038641
20090421 6.0 L 221.1 0.2600074 0.7710459
20090421 12.0 L 221.1 0.1376714 0.871385
20090421 18.0 L 221.1 0.1538743 0.8573798
20090422 0.0 L 221.1 0.1939092 0.8237327
20090422 6.0 L 221.1 0.1777891 0.837119
20090422 12.0 L 221.1 0.1600568 0.8520954
20090422 18.0 L 221.1 0.1641415 0.8486219
20090423 0.0 L 221.1 0.2056023 0.8141568
20090423 6.0 L 221.1 0.1732151 0.8409567
20090423 12.0 L 221.1 0.1797496 0.8354794
20090423 18.0 L 221.1 0.2129833 0.8081696
20090424 0.0 L 221.1 0.2989689 0.7415825
20090424 6.0 L 221.1 0.1904438 0.8265923
20090424 12.0 L 221.1 0.1808471 0.834563
20090424 18.0 L 221.1 0.1705043 0.8432395
20090425 0.0 L 221.1 0.1775684 0.8373037
20090425 6.0 L 221.1 0.177519 0.8373451
20090425 12.0 L 221.1 0.1756799 0.8388865
20090425 18.0 L 221.1 0.146591 0.8636472
20090426 0.0 L 221.1 0.1796925 0.8355271
20090426 6.0 L 221.1 0.2118735 0.809067
20090426 12.0 L 221.1 0.1335925 0.8749465
20090426 18.0 L 221.1 0.1345995 0.8740659
20090427 0.0 L 221.1 0.1564476 0.8551764
20090427 6.0 L 221.1 0.1887008 0.8280342
20090427 12.0 L 221.1 0.1839501 0.8319773
20090427 18.0 L 221.1 0.1457214 0.8643985
20090428 0.0 L 221.1 0.1434314 0.8663803
20090428 6.0 L 221.1 0.15716 0.8545673
20090428 12.0 L 221.1 0.1380968 0.8710144
20090428 18.0 L 221.1 0.1825309 0.8331589
20090429 0.0 L 221.1 0.1931715 0.8243406
20090429 6.0 L 221.1 0.2287943 0.7954922
20090429 12.0 L 221.1 0.1865246 0.8298381
20090429 18.0 L 221.1 0.1607195 0.8515309
20090430 0.0 L 221.1 0.3008122 0.7402168
20090430 6.0 L 221.1 0.2606559 0.770546
20090430 12.0 L 221.1 0.1672622 0.8459778
20090430 18.0 L 221.1 0.1601296 0.8520334
20090501 0.0 L 221.1 0.2052638 0.8144324
20090501 6.0 L 221.1 0.2251368 0.798407
20090501 12.0 L 221.1 0.1624474 0.8500608
20090501 18.0 L 221.1 0.1451314 0.8649086
20090502 0.0 L 221.1 0.1528282 0.8582772
20090502 6.0 L 221.1 0.1632406 0.8493868
20090502 12.0 L 221.1 0.1650161 0.84788
20090502 18.0 L 221.1 0.1656695 0.8473263
20090503 0.0 L 221.1 0.2190177 0.8033075
20090503 6.0 L 221.1 0.2410622 0.7857927
20090503 12.0 L 221.1 0.1798978 0.8353556
20090503 18.0 L 221.1 0.1335958 0.8749437
20090504 0.0 L 221.1 0.1856119 0.8305959
20090504 6.0 L 221.1 0.1785637 0.8364708
20090504 12.0 L 221.1 0.1523053 0.8587261
20090504 18.0 L 221.1 0.1492722 0.8613346
20090505 6.0 L 221.1 0.1408536 0.8686165
20090505 12.0 L 221.1 0.1102095 0.8956465
20090505 18.0 L 221.1 0.08734559 0.9163604
20090506 0.0 L 221.1 0.09250521 0.9116445
20090506 6.0 L 221.1 0.1171748 0.8894297
20090506 12.0 L 221.1 0.1306369 0.8775363
20090506 18.0 L 221.1 0.1214581 0.8856281
20090507 0.0 L 221.1 0.1404252 0.8689886
20090507 6.0 L 221.1 0.1946034 0.8231611
20090507 12.0 L 221.1 0.1936712 0.8239288
20090507 18.0 L 221.1 0.154105 0.857182
20090508 0.0 L 221.1 0.1926212 0.8247944
20090508 6.0 L 221.1 0.2352655 0.790361
20090508 12.0 L 221.1 0.2084946 0.8118054
20090508 18.0 L 221.1 0.1466608 0.8635868
20090509 0.0 L 221.1 0.1737332 0.8405211
20090509 6.0 L 221.1 0.2322202 0.7927715
20090509 12.0 L 221.1 0.2281919 0.7959715
20090509 18.0 L 221.1 0.2125089 0.8085531
20090510 0.0 L 221.1 0.2933745 0.7457428
20090510 6.0 L 221.1 0.4025868 0.6685883
20090510 12.0 L 221.1 0.5735098 0.563544
20090510 18.0 L 221.1 0.4762175 0.6211284
20090511 0.0 L 221.1 0.3459617 0.7075396
20090511 6.0 L 221.1 0.3111993 0.7325679
20090511 12.0 L 221.1 0.2280392 0.7960931
20090511 18.0 L 221.1 0.2330441 0.7921187
20090512 0.0 L 221.1 0.3843312 0.6809059
20090512 6.0 L 221.1 0.2789155 0.7566038
20090512 12.0 L 221.1 0.2422932 0.784826
20090512 18.0 L 221.1 0.2766536 0.7583171
20090513 0.0 L 221.1 0.4599534 0.6313131
20090513 6.0 L 221.1 0.2833656 0.7532444
20090513 12.0 L 221.1 0.3350152 0.7153272
20090513 18.0 L 221.1 0.2947868 0.7446904
20090514 0.0 L 221.1 0.6832738 0.5049612
20090514 6.0 L 221.1 0.5090053 0.6010932
20090514 12.0 L 221.1 0.3207714 0.7255891
20090514 18.0 L 221.1 0.4733231 0.6229287
20090515 0.0 L 221.1 0.9977402 0.3687117
20090515 6.0 L 221.1 0.4929973 0.6107929
20090515 12.0 L 221.1 0.3250006 0.7225269
20090515 18.0 L 221.1 0.3712612 0.6898637
20090516 0.0 L 221.1 0.6463434 0.5239582
20090516 6.0 L 221.1 0.4319973 0.6492112
20090516 12.0 L 221.1 0.3215783 0.7250038
20090516 18.0 L 221.1 0.364616 0.6944633
20090517 0.0 L 221.1 0.4955281 0.6092491
20090517 6.0 L 221.1 0.5225322 0.593017
20090517 12.0 L 221.1 0.319248 0.7266953
20090517 18.0 L 221.1 0.3801443 0.6837628
20090518 0.0 L 221.1 0.5580783 0.5723078
20090518 6.0 L 221.1 0.5888923 0.5549417
20090518 12.0 L 221.1 0.3523169 0.7030573
20090518 18.0 L 221.1 0.4427325 0.642279
20090519 0.0 L 221.1 0.5437855 0.5805464
20090519 6.0 L 221.1 0.3434911 0.7092898
