"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20110127 12.0 A 221.1 0.242966 0.7842981
20110127 18.0 A 221.1 0.246383 0.7816228
20110128 0.0 A 221.1 0.2172839 0.8047015
20110128 6.0 A 221.1 0.2261912 0.7975656
20110128 12.0 A 221.1 0.2591328 0.7717205
20110128 18.0 A 221.1 0.2986693 0.7418047
20110129 0.0 A 221.1 0.3004227 0.7405052
20110129 6.0 A 221.1 0.305483 0.7367674
20110129 12.0 A 221.1 0.3158726 0.7291523
20110129 18.0 A 221.1 0.3958256 0.6731241
20110130 0.0 A 221.1 0.3341366 0.715956
20110130 6.0 A 221.1 0.36095 0.6970139
20110130 12.0 A 221.1 0.3528977 0.7026491
20110130 18.0 A 221.1 0.367873 0.6922051
20110131 0.0 A 221.1 0.4189602 0.6577304
20110131 6.0 A 221.1 0.3852896 0.6802536
20110131 12.0 A 221.1 0.4116552 0.6625527
20110131 18.0 A 221.1 0.4663812 0.6272681
20110201 0.0 A 221.1 0.4159242 0.6597303
20110201 6.0 A 221.1 0.3726509 0.6889057
20110201 12.0 A 221.1 0.3801779 0.6837397
20110201 18.0 A 221.1 0.4673197 0.6266797
20110202 0.0 A 221.1 0.4932464 0.6106408
20110202 6.0 A 221.1 0.4007983 0.6697852
20110202 12.0 A 221.1 0.3960414 0.6729788
20110202 18.0 A 221.1 0.3704076 0.6904529
20110203 0.0 A 221.1 0.5228694 0.5928171
20110203 6.0 A 221.1 0.3404526 0.7114483
20110203 12.0 A 221.1 0.3114661 0.7323724
20110203 18.0 A 221.1 0.4576846 0.632747
20110204 0.0 A 221.1 0.4442274 0.6413196
20110204 6.0 A 221.1 0.3620733 0.6962313
20110204 12.0 A 221.1 0.3636145 0.6951591
20110204 18.0 A 221.1 0.3481272 0.706009
20110205 0.0 A 221.1 0.6134817 0.5414624
20110205 6.0 A 221.1 0.4044509 0.6673431
20110205 12.0 A 221.1 0.4182598 0.6581912
20110205 18.0 A 221.1 0.4513043 0.636797
20110206 0.0 A 221.1 0.6187404 0.5386225
20110206 6.0 A 221.1 0.3975164 0.6719869
20110206 12.0 A 221.1 0.4384694 0.645023
20110206 18.0 A 221.1 0.4726578 0.6233433
20110207 0.0 A 221.1 0.515247 0.5973531
20110207 6.0 A 221.1 0.5275751 0.590034
20110207 12.0 A 221.1 0.5005703 0.6061848
20110207 18.0 A 221.1 0.5014034 0.6056801
20110208 0.0 A 221.1 0.4242011 0.6542923
20110208 6.0 A 221.1 0.3960295 0.6729869
20110208 12.0 A 221.1 0.3418188 0.7104769
20110208 18.0 A 221.1 0.4871397 0.6143812
20110209 0.0 A 221.1 0.448175 0.6387929
20110209 6.0 A 221.1 0.4123219 0.6621111
20110209 12.0 A 221.1 0.3471903 0.7066708
20110209 18.0 A 221.1 0.205607 0.814153
20110210 0.0 A 221.1 0.2176219 0.8044296
20110210 6.0 A 221.1 0.1695357 0.8440566
20110210 12.0 A 221.1 0.157521 0.8542589
20110210 18.0 A 221.1 0.1599883 0.8521538
20110211 0.0 A 221.1 0.268442 0.7645698
20110211 6.0 A 221.1 0.2422233 0.7848809
20110211 12.0 A 221.1 0.1630087 0.8495838
20110211 18.0 A 221.1 0.130809 0.8773853
20110212 0.0 A 221.1 0.2092752 0.811172
20110212 6.0 A 221.1 0.1161178 0.8903703
20110212 12.0 A 221.1 0.1096093 0.8961842
20110212 18.0 A 221.1 0.09175591 0.9123278
20110213 0.0 A 221.1 0.1615444 0.8508288
20110213 6.0 A 221.1 0.1466242 0.8636185
20110213 12.0 A 221.1 0.1088885 0.8968304
20110213 18.0 A 221.1 0.1175293 0.8891144
20110214 0.0 A 221.1 0.1713385 0.8425363
20110214 6.0 A 221.1 0.2466694 0.7813989
20110214 12.0 A 221.1 0.1912763 0.8259044
20110214 18.0 A 221.1 0.1807948 0.8346066
20110215 0.0 A 221.1 0.2229831 0.8001283
20110215 6.0 A 221.1 0.2341567 0.7912378
20110215 12.0 A 221.1 0.262482 0.7691402
20110215 18.0 A 221.1 0.3101153 0.7333624
20110216 0.0 A 221.1 0.3478852 0.7061799
20110216 6.0 A 221.1 0.3154605 0.7294528
20110216 12.0 A 221.1 0.309367 0.7339113
20110216 18.0 A 221.1 0.3448285 0.7083418
20110217 0.0 A 221.1 0.3216141 0.7249779
20110217 6.0 A 221.1 0.2612285 0.770105
20110217 12.0 A 221.1 0.2393601 0.7871314
20110217 18.0 A 221.1 0.2561917 0.7739936
20110218 0.0 A 221.1 0.2480521 0.7803193
20110218 6.0 A 221.1 0.2251408 0.7984038
20110218 12.0 A 221.1 0.2622802 0.7692954
20110218 18.0 A 221.1 0.2622653 0.7693069
20110219 0.0 A 221.1 0.2365478 0.7893482
20110219 6.0 A 221.1 0.2539844 0.7757039
20110219 12.0 A 221.1 0.3112647 0.7325199
20110219 18.0 A 221.1 0.3688579 0.6915237
20110220 0.0 A 221.1 0.3890712 0.677686
20110220 6.0 A 221.1 0.4213787 0.6561416
20110220 12.0 A 221.1 0.3583221 0.698848
20110220 18.0 A 221.1 0.4602477 0.6311273
20110221 0.0 A 221.1 0.3655719 0.6937997
20110221 6.0 A 221.1 0.3212276 0.7252581
20110221 12.0 A 221.1 0.3395115 0.7121181
20110221 18.0 A 221.1 0.3566309 0.7000308
20110222 0.0 A 221.1 0.302644 0.7388621
20110222 6.0 A 221.1 0.2685446 0.7644913
20110222 12.0 A 221.1 0.2507835 0.7781908
20110222 18.0 A 221.1 0.24022 0.7864548
20110223 0.0 A 221.1 0.2551459 0.7748035
20110223 6.0 A 221.1 0.2285147 0.7957146
20110223 12.0 A 221.1 0.1891678 0.8276476
20110223 18.0 A 221.1 0.1744205 0.8399437
20110224 0.0 A 221.1 0.212916 0.808224
20110224 6.0 A 221.1 0.1605883 0.8516426
20110224 12.0 A 221.1 0.1348916 0.8738106
20110224 18.0 A 221.1 0.1240081 0.8833727
20110225 0.0 A 221.1 0.2062299 0.813646
20110225 6.0 A 221.1 0.2155407 0.8061055
20110225 12.0 A 221.1 0.2264065 0.7973939
20110225 18.0 A 221.1 0.2604238 0.7707249
20110226 0.0 A 221.1 0.2020555 0.8170496
20110226 6.0 A 221.1 0.1849153 0.8311746
20110226 12.0 A 221.1 0.2043687 0.8151618
20110226 18.0 A 221.1 0.222812 0.8002653
20110228 0.0 A 221.1 0.2031124 0.8161865
20110228 6.0 A 221.1 0.2631507 0.768626
20110228 12.0 A 221.1 0.260292 0.7708265
20110228 18.0 A 221.1 0.2445642 0.7830457
20110301 0.0 A 221.1 0.2195759 0.8028593
20110301 6.0 A 221.1 0.1931934 0.8243225
20110301 12.0 A 221.1 0.2038081 0.8156189
20110301 18.0 A 221.1 0.2508629 0.778129
20110302 0.0 A 221.1 0.2533702 0.7761805
20110302 6.0 A 221.1 0.2700322 0.7633549
20110302 12.0 A 221.1 0.298319 0.7420646
20110307 0.0 A 221.1 0.1696102 0.8439937
20110307 6.0 A 221.1 0.1248477 0.8826313
20110307 12.0 A 221.1 0.1153505 0.8910537
20110307 18.0 A 221.1 0.1151299 0.8912503
20110308 6.0 A 221.1 0.113288 0.8928934
20110308 12.0 A 221.1 0.1329666 0.8754943
20110308 18.0 A 221.1 0.1670967 0.8461178
20110309 0.0 A 221.1 0.1166466 0.8898996
20110309 6.0 A 221.1 0.1263106 0.8813411
20110309 12.0 A 221.1 0.1096475 0.89615
20110309 18.0 A 221.1 0.1021918 0.9028564
20110310 0.0 A 221.1 0.1324449 0.8759512
20110310 6.0 A 221.1 0.1273381 0.8804359
20110310 12.0 A 221.1 0.09571093 0.9087267
